,ISIN,NAME
6105,US0038813079,Acacia Research
6106,US00404A1097,Acadia Healthcare
6107,US0042251084,Acadia Pharmaceutical
6108,US0042391096,"Acadia Realty Trust Registered Shares DL -,001"
6109,US00430H1023,Accelerate Diagnostics
6110,US0043971052,Accuray
6111,US0044342055,Acer (GDR)
6112,US00444P1084,Acer Therapeutics
6113,US00444T2096,AcelRx Pharmaceuticals
6114,US0044685008,Achieve Life Sc.
6115,US0044981019,ACI Worldwide
6116,US00461U1051,Aclaris Therapeutics
6117,US00484M6012,Acorda Therapeutics
6118,US00486H1059,Adtran
6119,US00489Q1022,Acres Comercial Realty HANDELSUNIVERSUM
6120,US00507V1098,Activision Blizzard
6121,US00508Y1029,Acuity Brands
6122,US0050981085,Acushnet
6123,US0053291078,Adagene (ADR)
6124,US00547W2089,Adamis Pharmaceuticals
6125,US00653A1079,Adaptimmune (ADR)
6126,US0067391062,Addus Homecare
6127,US0067542045,Adecco Group (ADR)
6128,US00687A1079,Adidas (ADR)
6129,US0070021086,Adicet Bio
6130,US00724F1012,Adobe
6131,US00737L1035,Adtalem Global Education
6132,US00751Y1064,Advance Auto Parts
6133,US00760J1088,Aehr Test Systems
6134,US0076244062,Advaxis
6135,US00766T1007,Aecom
6136,US00770C1018,Advanced Emissions Solutions
6137,US00770K2024,Aemetis
6138,US00773T1016,AdvanSix
6139,US00773U1088,Adverum Biotechnologies
6140,US0077441055,AEROCLEAN TECHNOLOGIES
6141,US00776D2027,Aenza (ADR)
6142,US0078001056,Aerojet Rocketdyne
6143,US0079031078,AMD
6144,US00790R1041,Advanced Drainage Systems
6145,US00791N1028,Advantage Solutions
6146,US0079241032,Aegon (ADR)
6147,US0079731008,Advanced Energy Industries
6148,US0080731088,AeroVironment
6149,US00809M1045,Aesthetic Medical International (ADR)
6150,US0082521081,Affiliated Managers Group
6151,US00832E1038,"Affinity Bancshares Inc. Registered Shares DL-,01"
6152,US00846U1016,Agilent Technologies
6153,US00847G7051,Agenus
6154,US00847J1051,Agilysys
6155,US00847L2097,Agile Therapeutics
6156,US00847X1046,Agios Pharmaceuticals
6157,US00848K1016,Ageagle Aerial Systems
6158,US00851L1035,Agora (ADS) HANDELSUNIVERSUM
6159,US00856G1094,AgroFresh Solutions
6160,US0088753043,Aikido Pharma
6161,US0090661010,Airbnb
6162,US00912X3026,Air Lease
6163,US0091581068,Air Products & Chemicals
6164,US00922R1059,Air Transport Services
6165,US0092791005,Airbus (ADR)
6166,US00938A1043,Airgain
6167,US00941Q1040,AirNet Technology (ADR)
6168,US0097195012,Akbank (ADR)
6169,US00971T1016,Akamai Technologies
6170,US00972D1054,Akebia Therapeutics
6171,US00972G1085,Akari Therapeutics (ADR)
6172,US00973N1028,Akoustis Technologies
6173,US0113111076,Alamo Group
6174,US0116421050,Alarm.com
6175,US0116591092,Alaska Air
6176,US0123481089,Albany International
6177,US0126531013,Albemarle
6178,US0130911037,Albertsons Companies
6179,US01345P1066,Albireo Pharma
6180,US0138721065,Alcoa
6181,US0144421072,Alector
6182,US0147521092,Alexander's
6183,US0152711091,Alexandria Real Estate
6184,US01609W1027,Alibaba (ADR)
6185,US0162551016,Align Technology
6186,US0162592028,Alimera Sciences
6187,US01671P1003,Allakos
6188,US01741R1023,ATI
6189,US01748X1028,Allegiant Travel
6190,US0185223007,Allete
6191,US0185811082,Bread Financial Holdings
6192,US0188021085,Alliant Energy
6193,US0191701095,Allied Esports Entertainment
6194,US0193301092,Allied Motion
6195,US01973R1014,Allison Transmission
6196,US01988P1084,Allscripts Healthcare Solutions
6197,US0200021014,Allstate HANDELSUNIVERSUM
6198,US02005N1000,Ally Financial
6199,US02043Q1076,Alnylam Pharmaceuticals
6200,US0207721095,Alpha Pro Tech
6201,US02079K1079,Alphabet (C)
6202,US02079K3059,Alphabet (A)
6203,US02081G2012,Alphatec
6204,US02083G1004,Alpine Immune Sciences
6205,US0213691035,Altair Engineering
6206,US0215131063,Alto Ingredients
6207,US02155H2004,Altimmune
6208,US02155X1063,Alterity Therapeutics (ADR)
6209,US02156B1035,Alteryx
6210,US02156K1034,Altice USA
6211,US02208R1068,Altra Industrial Motion
6212,US02209S1033,Altria Group
6213,US02217A1025,Altus Power
6214,US0222761092,Aluminum Corp. of China (ADR)
6215,US0231112063,Amarin (ADR)
6216,US0231351067,Amazon
6217,US0231398845,Ambac Financial Group
6218,US02319V1035,AmBev (ADR)
6219,US0234361089,Amedisys
6220,US0235861004,AMERCO
6221,US0236081024,Ameren
6222,US02361E1082,Ameresco
6223,US02364W1053,América Móvil (ADR)
6224,US02364W2044,América Móvil (ADR)
6225,US02376R1023,American Airlines
6226,US0240611030,Amercican Axle & Manufacturing
6227,US0248701072,American Cannabis
6228,US0255371017,American Electric Power
6229,US02553E1064,American Eagle
6230,US0256762065,American Equity Investment Life
6231,US0258161092,American Express
6232,US0259321042,American Financial Group
6233,US02665T3068,American Homes 4 Rent
6234,US0268747849,American International Group
6235,US0298991011,American States Water
6236,US0301112076,American Superconductor HANDELSUNIVERSUM
6237,US03027X1000,American Tower
6238,US0303711081,American Vanguard
6239,US0304201033,American Water Works
6240,US0305061097,American Woodmark
6241,US03064D1081,Americold Realty Trust
6242,US03073E1055,AmerisourceBergen
6243,US03076C1062,Ameriprise Financial
6244,US0311001004,AMETEK
6245,US0311621009,Amgen
6246,US03152W1099,Amicus Therapeutics
6247,US0316521006,Amkor Technology
6248,US03168L1052,Amneal Pharmaceuticals
6249,US0320951017,Amphenol
6250,US03209R1032,Amphastar Pharmaceuticals
6251,US03212B1035,Amplify Energy
6252,US03217L1061,Amryt Pharma (ADR)
6253,US0323325045,Amtech
6254,US03236M2008,Amyris
6255,US0326541051,Analog Devices
6256,US0327241065,AnaptysBio
6257,US0327973006,Anavex Life Sciences
6258,US0341641035,Andersons
6259,US03475V1017,AngioDynamics
6260,US03486T2024,Anglo American Platinum (ADR)
6261,US0351282068,AngloGold (ADR)
6262,US03524A1088,Anheuser-Busch InBev (ADR)
6263,US0352551081,Anika Therapeutics
6264,US03528H1095,Anixa Biosciences
6265,US0357108390,Annaly Capital Management
6266,US03635R2067,AnPac Bio-Medical Science (ADR)
6267,US03662Q1058,Ansys
6268,US03674X1063,Antero Resources
6269,US0367521038,Anthem
6270,US03743Q1085,Apa Corp.
6271,US03748R7474,Apartment Investment & Management
6272,US03753U1060,Apellis Pharmaceuticals
6273,US0375981091,Apogee Enterprises
6274,US03761U5020,Midcap Financial Investment
6275,US03762U1051,Apollo Commercial RE HANDELSUNIVERSUM
6276,US03763A2078,Apollo Medical
6277,US03767D1081,Apollo Endosurgery
6278,US03769M1062,Apollo Global Management
6279,US03782L1017,Appian
6280,US0378331005,Apple
6281,US03783C1009,AppFolio
6282,US03783T1034,Appharvest
6283,US03784Y2000,Apple Hospitality REIT
6284,US03815U3005,Applied DNA Sciences
6285,US03820C1053,Applied Industrial Technologies
6286,US0382221051,Applied Materials
6287,US03823U1025,Applied Optoelectronics
6288,US03828A1016,Applied Therapeutics
6289,US03828V1052,Applied UV
6290,US03831W1080,AppLovin
6291,US0383361039,AptarGroup
6292,US03835L2079,Aptevo Therapeutics
6293,US03837C1062,Apyx Medical
6294,US03837J1016,Aqua Metals
6295,US03852U1060,Aramark
6296,US03890D1081,Aravive
6297,US0389231087,Arbor Realty Trust
6298,US0390142042,Arcadia Biosciences
6299,US03937C1053,ArcBest
6300,US03938L2034,ArcelorMittal (ADR)
6301,US03940R1077,Arch Resources
6302,US0394831020,Archer Daniels
6303,US03957W1062,Archrock
6304,US0395872098,Arcimoto
6305,US0396531008,Arcosa
6306,US03966V1070,Arconic
6307,US0396971071,Ardelyx
6308,US03990B1017,Ares Management Corporation
6309,US04010E1091,Argan Inc.
6310,US04010L1035,Ares Capital
6311,US0401261047,Argo Blockchain (ADR)
6312,US04016X1019,Argens (ADR)
6313,US0404131064,Arista Networks
6314,US0413562051,Arlington Asset Investment HANDELSUNIVERSUM
6315,US04206A1016,Arlo Technologies
6316,US0423155078,Armour Residential REIT
6317,US04247X1028,Armstrong World Industries
6318,US04271T1007,Array Technologies
6319,US0427351004,Arrow Electronics
6320,US04280A1007,Arrowhead Pharmaceuticals
6321,US04316A1088,Artisan Partners Asset Management
6322,US0434361046,Asbury Automotive Group
6323,US04351P1012,Ascendis Pharma (ADR)
6324,US04367G1031,Asensus Surgical
6325,US0441861046,Ashland Global Holdings
6326,US04522R1014,Aslan Pharmaceuticals (ADR)
6327,US0454871056,Associated Banc-Corp
6328,US04621X1081,Assurant
6329,US0462241011,Astec Industries
6330,US0463531089,AstraZeneca (ADR)
6331,US0464331083,Astronics
6332,US0465131078,Atara Biotherapeutics
6333,US04685N1037,Athenex
6334,US04744L2051,Athersys
6335,US0476491081,Atkore
6336,US0491642056,Atlas Air
6337,US0494681010,Atlassian (A)
6338,US0495601058,Atmos Energy
6339,US04962H5063,Atossa Therapeutics
6340,US04965G1094,Atreca
6341,US0527691069,Autodesk
6342,US05278C1071,Autohome (ADR)
6343,US0528001094,Autoliv
6344,US05280R1005,Autolus Therapeutics (ADR)
6345,US0530151036,Automatic Data
6346,US0533061067,Autoscope Technologies
6347,US0533321024,AutoZone
6348,US05337M1045,Avadel Pharmaceuticals (ADR)
6349,US05338F2074,Avalo Therapeutics
6350,US0534841012,AvalonBay Communities
6351,US05350V1061,Avanos Medical
6352,US05351W1036,Avangrid
6353,US05351X1019,Avaya Holdings HANDELSUNIVERSUM
6354,US05352A1007,Avantor
6355,US0535883070,AVEO Pharmaceuticals
6356,US0536111091,Avery Dennison
6357,US05366Y2019,Aviat Networks
6358,US05367P1003,Avid Technology
6359,US05368M1062,Avid Bioservices
6360,US05368V1061,Avient
6361,US0537741052,Avis Budget Group
6362,US05379B1070,Avista
6363,US0538071038,Avnet
6364,US05380C1027,"AVITA Medical Inc. Registered Shares DL -,0001"
6365,US0545361075,AXA (ADR)
6366,US0545402085,Axcelis Technologies
6367,US05464C1018,Axon Enterprise
6368,US05464T1043,Axsome Therapeutics
6369,US05465C1009,Axos Financial
6370,US05465P1012,Axonics Modulation Technologies
6371,US0547481087,AYRO
6372,US0547548745,Aytu BioScience
6373,US05501U1060,Azul SA (ADR)
6374,US05508R1068,B&G Foods
6375,US0552625057,BASF (ADR)
6376,US05541T1016,BCG
6377,US0554742090,BIT Mining (ADR)
6378,US05550J1016,BJ's Wholesale
6379,US05552Q3011,BIMI International Medical
6380,US0556221044,BP (ADR)
6381,US0556301077,BP Prudhoe Bay
6382,US05605H1005,BWX Technologies
6383,US05606L1008,BYD (ADR)
6384,US05614L2097,Babcock & Wilcox
6385,US0565251081,Badger Meter
6386,US0567521085,Baidu (ADR)
6387,US05684B1070,Bain Capital Specialty Finance
6388,US05722G1004,Baker Hughes
6389,US0576652004,Balchem
6390,US0584981064,Ball Corp.
6391,US0589341009,BBVA Argentina (ADR)
6392,US0594603039,Bradesco (ADR) HANDELSUNIVERSUM
6393,US05946K1016,Banco BBVA Argentina (ADR)
6394,US0595201064,Banco de Chile (ADR)
6395,US0595781040,Banco do Brasil (ADR)
6396,US05961W1053,Banco Macro
6397,US05964H1059,Banco Santander (ADR)
6398,US05965X1090,Banco Santander Chile (ADR)
6399,US05967A1079,Banco Santander Brasil (ADR)
6400,US05968L1026,Bancolombia (ADR)
6401,US05988J1034,Bandwidth Inc.
6402,US05990K1060,Banc of California
6403,US0605051046,Bank of America
6404,US0625401098,Bank of Hawaii
6405,US0640581007,Bank of New York Mellon
6406,US06417N1037,Bank OZK
6407,US06652K1034,BankUnited
6408,US06684L1035,Baozun
6409,US06738E2046,Barclays (ADR)
6410,US06759L1035,Barings BDC
6411,US06777U1016,Barnes & Noble Education
6412,US0678061096,Barnes Group
6413,US0684631080,Barrett Business Services
6414,US0708301041,Bath & Body Works
6415,US0718131099,Baxter International
6416,US0727303028,Bayer (ADR)
6417,US0727433056,BMW (ADR)
6418,US0736851090,Beacon Roofing Supply
6419,US0740141017,Beasley Broadcast Group
6420,US07556Q8814,Beazer Homes
6421,US0758871091,Becton Dickinson
6422,US0758961009,Bed Bath & Beyond
6423,US07724U1034,Beiersdorf (ADR)
6424,US07725L1026,BeiGene (ADR)
6425,US0774541066,Belden
6426,US0787713009,Bellerophon Therapeutics
6427,US0794814048,Bellicum Pharmaceuticals
6428,US08160H1014,Benchmark Electronics
6429,US08180D1063,Benefitfocus
6430,US08205P1003,Benitec Biopharma
6431,US08265T2087,Bentley Systems HANDELSUNIVERSUM
6432,US0844231029,W. R. Berkley
6433,US0846701086,Berkshire Hathaway (A)
6434,US0846707026,Berkshire Hathaway (B)
6435,US08579W1036,Berry Global Group
6436,US08579X1019,Berry Petroleum
6437,US0865161014,Best Buy
6438,US08653C5022,Best (ADR)
6439,US0886061086,BHP Group Ltd (ADR)
6440,US08862E1091,Beyond Meat
6441,US08862L1035,Beyond Air
6442,US0887861088,Bicycle Therapeutics (ADR)
6443,US08915P1012,Big 5 Sporting Goods
6444,US0893021032,Big Lots
6445,US08975P1084,Bigcommerce
6446,US0900401060,Bilibili (ADR)
6447,US0900431000,Bill.com
6448,US0905722072,Bio-Rad Laboratories
6449,US09058V1035,BioCryst Pharmaceuticals
6450,US09061G1013,Biomarin
6451,US09062W2044,BioLife Solutions
6452,US09062X1037,Biogen
6453,US09071M2052,Bioline Rx (ADR)
6454,US09072V5012,Biocept
6455,US09073M1045,Bio-Techne
6456,US09075F1075,Bionano Genomics
6457,US09075P1057,BioXcel Therapeutics
6458,US09075V1026,BioNTech (ADR)
6459,US0909114052,Biolase
6460,US09175M1018,BitNile Holdings
6461,US09180C1062,BJ's Restaurants
6462,US0921131092,Black Hills
6463,US09215C1053,Black Knight
6464,US09227Q1004,Blackbaud
6465,US09239B1098,BlackLine
6466,US09247X1019,BlackRock
6467,US0925331086,BlackRock Capital Investment
6468,US09257W1009,Blackstone Mortgage Trust
6469,US09259E1082,BlackRock TCP Capital
6470,US09260D1072,Blackstone Group HANDELSUNIVERSUM
6471,US0936711052,H&R Block
6472,US0937121079,Bloom Energy
6473,US0942351083,Bloomin' Brands
6474,US0952291005,Blucora
6475,US09523Q2003,Blue Apron
6476,US0953061068,Blue Bird
6477,US09610B1089,Blue Water Vaccines
6478,US09627Y1091,Blueprint Medicines
6479,US0963081015,Bluegreen Vacations
6480,US0970231058,Boeing
6481,US09739D1000,Boise Cascade
6482,US0977021049,Bolt Biotherapeutics
6483,US09857L1089,Booking Holdings
6484,US0994061002,Boot Barn Holdings
6485,US0995021062,Booz Allen Hamilton Holding
6486,US0997241064,BorgWarner
6487,US1005571070,The Boston Beer Company
6488,US1011211018,Boston Properties
6489,US1011371077,Boston Scientific
6490,US10316T1043,Box Inc.
6491,US1031971096,"BOXLIG.CORP CL.A DL-,0001"
6492,US1033041013,Boyd Gaming
6493,US1046741062,Brady
6494,US10501E2019,Brainstorm Cell
6495,US1053682035,Brandywine
6496,US10552T1079,BRF
6497,US10554B1044,BrasilAgro (ADR)
6498,US10802T2042,Fresh Tracks Therapeutics
6499,US10806X1028,BridgeBio Pharma
6500,US10807Q7007,Bridgeline Digital
6501,US1086211034,Bridgewater Bancshares
6502,US1091992081,Bright Scholar Education A (ADR)
6503,US10921T1016,Brightcove
6504,US10922N1037,Brighthouse Financial
6505,US10948C1071,BrightView Holdings
6506,US1096411004,Brinker International
6507,US1096961040,Brink's Company
6508,US1101221083,Bristol-Myers Squibb
6509,US11040G1031,Bristow Group HANDELSUNIVERSUM
6510,US1104481072,British American Tobacco (ADR)
6511,US11120U1051,Brixmor Property Group
6512,US11133T1034,Broadridge Financial Solutions
6513,US11135F1012,Broadcom
6514,US11161T2078,Broadwind
6515,US1124631045,Brookdale Senior Living
6516,US1143401024,Azenta
6517,US1152361010,Brown & Brown
6518,US1156371007,Brown-Forman (A)
6519,US1156372096,Brown-Forman (B)
6520,US1167941087,Bruker
6521,US1170431092,Brunswick
6522,US11778E1064,B3 (ADR)
6523,US1184401065,Buckle
6524,US1200761047,Build-A-Bear Workshop
6525,US12008R1077,Builders FirstSource
6526,US1220171060,Burlington Stores
6527,US12468P1049,C3 Ai
6528,US1248051021,CBIZ
6529,US1248308785,CBL & Associates Properties
6530,US12503M1080,Cboe Global Markets
6531,US12504L1098,CBRE Group
6532,US1251051066,CD Projekt (ADR)
6533,US1251411013,CECO Environmental
6534,US12514G1085,CDW
6535,US1252691001,CF Industries
6536,US12541W2098,C. H. Robinson Worldwide
6537,US1255231003,Cigna
6538,US12572Q1058,CME Group
6539,US1258961002,CMS Energy
6540,US1261171003,CNA Financial
6541,US12621E1038,CNO Financial Group
6542,US12626K2033,CRH (ADR)
6543,US1263491094,CSG Systems
6544,US12634H2004,CPI Card Group
6545,US1264021064,CSW Industrials
6546,US1264081035,CSX
6547,US12648L6011,CTI Biopharma
6548,US1265011056,CTS Corporation HANDELSUNIVERSUM
6549,US12653C1080,CNX Resources Corporation
6550,US1266011030,CVD Equipment
6551,US12662P1084,CVR Energy
6552,US1266501006,CVS Health
6553,US12685J1051,Cable One
6554,US1270551013,Cabot Corporation
6555,US1270971039,Coterra Energy
6556,US1271903049,CACI
6557,US1272031071,Cactus Inc.
6558,US1273871087,Cadence Design Systems
6559,US12740C1036,Cadence Bank
6560,US12769G1004,Caesars Entertainment
6561,US1280302027,Cal-Maine Foods
6562,US1280583022,Lisata Therapeutics
6563,US1281261099,CalAmp
6564,US1295001044,Caleres
6565,US1307881029,California Water Service Group
6566,US13089P5070,Calithera Biosciences
6567,US13100M5094,Calix
6568,US1311931042,Topgolf Callaway Brands
6569,US13123X5086,Callon Petroleum
6570,US13124Q1067,Calliditas Therapeutics (ADR)
6571,US13200M6075,Camber Energy
6572,US1331311027,Camden Property Trust
6573,US1344291091,Campbell Soup
6574,US13462K1097,Camping World Holdings
6575,US1375861036,Cango (ADR)
6576,US13765N1072,Cannae Holdings
6577,US1380063099,Canon (ADR)
6578,US13803R1023,Canoo
6579,US14040H1059,Capital One
6580,US14067D5086,Capstone Turbine
6581,US14070B3096,Capricor Therapeutics
6582,US1407551092,Cara Therapeutics
6583,US14147L1089,Cardiff Oncology
6584,US14149Y1082,Cardinal Health
6585,US1416191062,Cardiovascular Systems
6586,US14161W1053,Cardlytics
6587,US14167L1035,CareDx HANDELSUNIVERSUM
6588,US14167R1005,CareCloud
6589,US1417881091,CarGurus
6590,US1423391002,Carlisle Companies
6591,US1431301027,CarMax
6592,US14316J1088,Carlyle Group
6593,US14365C1036,Carnival (ADR)
6594,US14427M1071,Carparts.com
6595,US1442851036,Carpenter Technology
6596,US14448C1045,Carrier Global
6597,US14574X1046,Carrols Restaurant Group
6598,US14575E1055,Cars.com
6599,US1461031064,"Carter Bankshares Inc. Registered Shares DL -,01"
6600,US1462291097,Carter's
6601,US1468691027,Carvana
6602,US14713L1026,Casa Systems
6603,US1474481041,Casella Waste Systems
6604,US1475281036,Casey's General Stores
6605,US14757U2087,CASI Pharmaceuticals
6606,US14808P1093,Cass Information Systems
6607,US14817C1071,Cassava Sciences
6608,US1488061029,Catalent
6609,US14888D2080,Catalyst Biosciences
6610,US14888U1016,Catalyst Pharmaceuticals
6611,US1491231015,Caterpillar
6612,US1491501045,Cathay Bancorp
6613,US1492051065,Cato
6614,US1508701034,Celanese
6615,US15117B2025,Celldex Therapeutics
6616,US15117F8077,Cellectar Biosciences
6617,US15117K1034,Cellectis (ADR)
6618,US15117N6022,Celsion
6619,US15126Q2084,Cementos Pacasmayo (ADR)
6620,US1512908898,Cemex (ADR)
6621,US15135B1017,Centene
6622,US15189T1079,CenterPoint Energy
6623,US15202L1070,Centerspace
6624,US15234Q1085,Eletrobras (ADR B)
6625,US15234Q2075,Eletrobras (ADR)
6626,US1535271068,Central Garden & Pet HANDELSUNIVERSUM
6627,US1535272058,Central Garden & Pet (A NV)
6628,US1547604090,Central Pacific Financial
6629,US1564311082,Century Aluminum
6630,US15643U1043,Centrus Energy (A)
6631,US1564921005,Century Casinos
6632,US1565043007,Century Communities
6633,US1567271093,Cerence
6634,US15677J1088,Ceridian HCM
6635,US15687V1098,Certara
6636,US1570851014,Cerus
6637,US1572101053,CEVA
6638,US15870P3073,Champions Oncology
6639,US15872M1045,ChampionX
6640,US15957P3038,Charah Solutions
6641,US1598641074,Charles River Laboratories
6642,US16115Q3083,Chart Industries
6643,US16119P1084,Charter Communications
6644,US1630721017,Cheesecake Factory
6645,US1630752038,Cheetah Mobile A (ADR)
6646,US1630861011,The Chefs' Warehouse
6647,US1630921096,Chegg
6648,US16359R1032,Chemed
6649,US1638511089,Chemours
6650,US16411R2085,Cheniere Energy
6651,US1653031088,Chesapeake Utilities Corp.
6652,US1667641005,Chevron
6653,US16679L1098,Chewy
6654,US1686151028,Chico's FAS
6655,US1689051076,Children's Place
6656,US1689133098,Smart Powerr
6657,US16934Q2084,Chimera Investment
6658,US16934W1062,Chimerix
6659,US16936R1059,China Automotive Systems
6660,US16937R1041,China Eastern Airlines (ADR)
6661,US1694091091,China Southern Airlines (ADR)
6662,US16941T1043,China Pharma Holdings
6663,US16954L2043,51 Talk Online Education Group
6664,US16955F1075,Chindata Group (ADR)
6665,US16961L1061,Chinook Therapeutics HANDELSUNIVERSUM
6666,US1696561059,Chipotle
6667,US1699051066,Choice Hotels International
6668,US1710774076,ChromaDex
6669,US17133Q5027,Chunghwa Telecom (ADR)
6670,US1713401024,Church & Dwight
6671,US1714841087,Churchill Downs
6672,US1717571079,Cidara Therapeutics
6673,US1717782023,Cielo (ADR)
6674,US1717793095,Ciena
6675,US1720621010,Cincinnati Financial
6676,US1724062096,Cinedigm Corp.
6677,US17243V1026,Cinemark Holdings
6678,US17273K1097,Circor
6679,US1727551004,Cirrus Logic
6680,US17275R1023,Cisco Systems
6681,US1729081059,Cintas
6682,US1729674242,Citigroup
6683,US17306X1028,Citi Trends
6684,US17322U2078,Citius Pharmaceuticals
6685,US1746101054,Citizens Financial Group
6686,US1788671071,CIVISTA BANCSHARES
6687,US17888H1032,Civitas Resources
6688,US18270P1093,Clarus
6689,US1844961078,Clean Harbors
6690,US1844991018,Clean Energy Fuels
6691,US1847911013,Clearday
6692,US18482P1030,Clearfield
6693,US18538R1032,Clearwater Paper
6694,US18539C2044,Clearway Energy
6695,US1858991011,Cleveland-Cliffs
6696,US1890541097,The Clorox Company
6697,US18914F1030,Clover Health
6698,US18915M1071,Cloudflare
6699,US1894641000,Clovis Oncology
6700,US1897631057,Co-Diagnostics
6701,US19046P2092,Coastal Financial Corporation
6702,US1910981026,Coca-Cola Bottling
6703,US1912161007,Coca-Cola
6704,US1912411089,Coca-Cola Femsa (ADR) HANDELSUNIVERSUM
6705,US1920051067,Codexis
6706,US1920101060,Codiak BioSciences
6707,US1921085049,Coeur Mining
6708,US1921761052,Coffee Holding
6709,US1924221039,Cognex
6710,US1924461023,Cognizant
6711,US19247A1007,Cohen & Steers
6712,US19247G1076,Coherent
6713,US19249H1032,Coherus Biosciences
6714,US1925761066,Cohu
6715,US19260Q1076,Coinbase
6716,US1940145022,Enovis
6717,US1941621039,Colgate-Palmolive
6718,US19459J1043,Collegium Pharmaceutical
6719,US1985161066,Columbia Sportswear
6720,US1993331057,Columbus McKinnon
